nameEn,nameZh,cas,unii,synonyms
Petunia Axillaris Whole,,,B7U2BWH3OT,"AGRIMONY FLOWER|F27 MVON|AGRIMONY, ARNICA MONTANA, ARSENICUM ALBUM, ARTEMISIA TRIDENTATA, ASPEN, CHAMOMILE, CHICORY, DICENTRA FORMOSA, EHRENDORFERIA CHRYSANTHA, EUCALYPTUS GLOBULUS, HARDY FUCHSIA, HORSE CHESTNUT, IGNATIA AMARA, JUGLANS REGIA, LACHESIS MUTUS, LARIX DECIDUA, MIMULUS GUTTATUS, MOUNTAIN DOGWOOD, NATRUM MURIATICUM, PALLADIUM, PERFOLIATE HONEYSUCKLE, PETUNIA AXILLARIS, PULSATILLA VULGARIS, PYRENEES STAR OF BETHLEHEM, SCOTCH BROOM, TRILLIUM CHLOROPETALUM, YELLOW JASMINE, YERBA SANTA, ZINNIA ELEGANS|F25 LF-CHNGS"
Benzo(A)Pyrene,,,3417WMA06D,"N02 PETROCHEM|ACETONE, ANILINUM, BENZINUM, BENZOPYRENE, CARBO VEGETABILIS, CARBOLICUM ACIDUM, CARBON TETRACHLORIDE, ETHER, MAGNESIA SULPHURICA, METHYL ALCOHOL, PETROLEUM, PHENOLPHTHALEIN, PHOSPHORUS, PICRICUM ACIDUM, PINE TAR, PLUMBOUS CHLORIDE, PLUMBUM METALLICUM, SULPHONALUM, SULPHURICUM ACIDUM, TEREBINTHINA, TRICHLOROETHYLENE, VANADIUM METALLICUM|Large Ring Combination 9302|Large Ring Combination"
Veronica Beccabunga,,,4989JW6TRZ,"N05 LYMPHOTOX|ARANEA DIADEMA, ARNICA MONTANA, ASTERIAS RUBENS, BARYTA IODATA, CARBO VEGETABILIS, CEANOTHUS AMERICANUS, ECHINACEA ANGUSTIFOLIA, ECHINACEA PURPUREA, EQUISETUM HYEMALE, FERRUM IODATUM, GLYCYRRHIZA GLABRA, HYDRASTIS CANADENSIS, LACHESIS MUTUS, MERCUROUS IODIDE, MILLEFOLIUM, NATRUM SULPHURICUM, PHYTOLACCA DECANDRA, PINUS SYLVESTRIS FLOWER, SCROPHULARIA NODOSA, SULPHUR IODATUM, TEUCRIUM SCORODONIA, VERONICA BECCABUNGA|Myosotis Combination|Myosotis Combination 9234"
Coagulation Factor X Human,,,,Coagadex
Eplontersen,,,0GRZ0F5XJ6,WAINUA
Corticotropin Human,,,63KF469V7T,"Homeopathic Liquid|Bread Cravings|Acetaldehyde, Coumarinum, Histaminum Hydrochloricum, Quercetin, Torula Cerevisiae, Candida Albicans, Candida Parapsilosis, Adrenocorticotrophin, Sarcolacticum Acidum, Sepia, Adrenocorticotrophin, Faecalis (Alkaligenes)|Medi-Chord"
Chloramphenicol,,,66974FR9Q1,"Bestmade Natural Products BM64|Homeopathic Liquid|Chloremphenicol, Hypophysis, Lobelia Erenus, Streptomycin, Urea|Medi-Chord"
Prunus Serotina Bark,,,5D48E975HA,"Cough Syrup|Formula 3 Cough Syrup|Euphorbium, Hydrastis, Kali Bich, Kali Iod, Mercurius Sol, Oscillococcinum, Prunus Virg|Bestmade Natural Products BM56"
Leucovorin,,,Q573I9DVLP,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
Ferrous Cysteine Glycinate,,,8B4OP7RK5N,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
Magnesium Ascorbate,,,0N1G678593,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
Zinc Ascorbate,,,9TI35313XW,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
Cocarboxylase,,,Q57971654Y,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
Flavin Adenine Dinucleotide,,,ZC44YTI8KK,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
Cobamamide,,,F0R1QK73KB,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
Magnesium L-Threonate,,,1Y26ZZ0OTM,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
"1,2-Docosahexanoyl-Sn-Glycero-3-Phosphoserine Calcium",,,6WJM73T46K,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
"1,2-Icosapentoyl-Sn-Glycero-3-Phosphoserine Calcium",,,9ABD9DRK7B,"PaxLyte|EnBrace HR|leucovorin, folic acid, levomefolate magnesium, ferrous cysteine glycinate, 1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium, 1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium, phosphatidyl serine, pyridoxal 5-phosphate, flavin adenine dinucleotide, nadh, cobamamide, cocarboxylase (thiamine pyrophosphate), magnesium ascorbate, zinc ascorbate, magnesium l-threonate and betaine capsule|LEVOMEFOLATE MAGNESIUM, LEUCOVORIN, FOLIC ACID, FERROUS CYSTEINE GLYCINATE, MAGNESIUM ASCORBATE, ZINC ASCORBATE, COCARBOXYLASE, FLAVIN ADENINE DINUCLEOTIDE, NADH, PYRIDOXAL PHOSPHATE ANHYDROUS, COBAMAMIDE, BETAINE, MAGNESIUM L-THREONATE, 1,2-DOCOSAHEXANOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, 1,2-ICOSAPENTOYL-SN-GLYCERO-3-PHOSPHOSERINE CALCIUM, and PHOSPHATIDYL SERINE"
Acacia Longifolia Pollen,,,,"Acacia longifolia|Pollens - Trees, Acacia Acacia longifolia"
Bos Taurus Hair,,,,"Cattle Hair and Dander|BOS TAURUS DANDER|Animal Allergens, AP Cattle Hair and Dander"
Equus Caballus Hair,,,,"AP Horse Hair and Dander|EQUUS CABALLUS DANDER|Animal Allergens, AP Horse Hair and Dander"
Fusarium Oxysporum Vasinfectum,,,,"Fusarium vasinfectum|Molds, Rusts and Smuts, Fusarium vasinfectum"
Apis Mellifera Venom,,,,Honey Bee Hymenoptera Venom Multidose
tilmanocept,,,,Kit for the preparation of Lymphoseek (technetium Tc 99m tilmanocept)
Tacrolimus Anhydrous,,,Y5L2157C4J,Tacrolimus
Amitriptyline Hydrochloride,,,6RZ6XEZ3CR,Chlordiazepoxide and Amitriptyline Hydrochloride|chlordiazepoxide and amitriptyline hydrochloride
"Dapagliflozin 2,3-Butanediol Monohydrate",,,U289305BKG,DAPAGLIFLOZIN
Lincomycin,,,BOD072YW0F,
Goserelin Acetate,,,6YUU2PV0U8,ZOLADEX|goserelin
Antimony Tartrate Ion,,,CQN5KB2U1M,"Dr Talbots Infant Cough Relief|Antimonium tartaricum 12X,Drosera rotundifolia 12X,Ipecacuanha 12X,Phosphorus 12X,Rumex crispus 12X,Spongia tosta 12X,Sticta pulmonaria 12X,Kali sulphuricum 6X|Antimonium tartaricum, Drosera rotundifolia, Ipecacuanha, Phosphorus, Rumex crispus, Spongia Tosta, Sticta pulmonaria, Kali sulphuricum|Dr. Talbots Cough Relief"
Esomeprazole Strontium,,,C5N25H3803,
Aminolevulinic Acid Hydrochloride,,,V35KBM8JGR,AMELUZ|GLEOLAN
Brensocatib,,,25CG88L0BB,Brinsupri
Zenocutuzumab,,,AE72RB1W1X,BIZENGRI
Olezarsen Sodium,,,NSY2BY6PSB,TRYNGOLZA
Mint,,,FV98Z8GITP,Mint extract|Camphor Mint|iShanCare|Herbal Tendon Bone Relief
Siltuximab,,,T4H8FMA7IM,Sylvant
Saposhnikovia Divaricata Root,,,8H84LFK2QD,"PEDOXAN Extract|Du Huo (Angelica Pubescens), Angelica Archangelica, Kali Muriaticum, Radix Sileris (Saposhnikovia Divaricata), Yucca Filamentosa, Achyranthes Bidentata, Angelica Sinensis, Ligusticum Porteri, Panax Ginseng, Rhus Tox, Hydrastis Canadensis, Uncaria Tomentosa, Cartilago Suis, Hordeum Vulgare, Oxalicum Acidum, Arnica Montana, Latrodectus Mactans, Magnesia Phosphorica, Manganum Metallicum, Borrelia Burgdorferi, Babesia Microti|citrus unshiu peel, saposhnikovia root, acetaminophen, dextromethorphan hydrobromide|Myco Immuno Nosode"
Tafasitamab,,,QQA9MLH692,MONJUVI|Tafasitamab-cxix
Methylpropanediol,,,N8F53B3R4R,"NMN (Nicotinamide Mononucleotide), Ectoin (Ectoine)|LESONEL FORMING FEMININE WASH|Dr. Drop NMN Vital Balance (Drop No.1 Cream 90g)"
Depo-Medrol,,,,"Multi-Specialty Kit|Depo-Medrol, Lidocaine, Isopropyl Alcohol"
Shiitake Mushroom,,,1A64QN2D2F,"Norugung dew mushroom|angelica sinensis root - binetrakin - interleukin-3 - lenograstim - melatonin - reishi - shiitake mushroom - sus scrofa blood - sus scrofa small intestine mucosa lymph follicle - sus scrofa spleen - interleukin-11 -|SALANA 153 (Blood circulation, Cytothesis, Thrombolysis, Immunity boost, An antitumor, Antiinflammatory, Regulatory action, Inhibitory action, Exocytosis)|GUNA-TONSILS"
Wolfiporia Cocos Whole,,,Y1I7Z6FF4R,"Atractylodes macrocephala ,Carica papaya,Curcuma longa,Fibraurea tinctoria,Perilla frutescens,Poria cocos,Piper lolot,Zingiber officinale,Siegesbeckia orientalis|URICOZEN|Gout recovery, Joint pain and inflammation relief, and gout crystal dissolution|JBA Goutamin"
Flutamide,,,76W6J0943E,Eulexin
Vonoprazan Fumarate,,,4QW3X4AMLB,VOQUEZNA
Pegzilarginase,,,4YV4KW88GD,pegzilarginase-nbln|Loargys
Paeonia Officinalis Whole,,,S3Q2X90SUF,"Sunshine HemorrhoidRelief|Hemorrhoid Suppository|Terramed Just Think Comfort Hemorrhoid Fissure Treatment|Aesculus hippocastanum,Hamamelis virginiana,Paeonia officinalis"
Coleus Amboinicus Whole,,,T444G60821,"Belladonna, Colocynthis, Coleus arom, Dioscorea vill, Lupulinum, Rhus tox|CALCULI RENAL|Bestmade Natural Products BM148|berberis vulg, coleus arom, epigea rep, pareira brava, sarsaparilla, stigmata may, terenbitinae"
Lavandula Angustifolia Whole,,,51217XIL5L,"Chavita 2|Bestmade Natural Products Stress Relief and Anxiousness|Melissa Officinalis, Lavandula Angustifolia, Passiflora lncarnata|ARGENTUM METALLICUM, CAUSTICUM, GLANDULA SUPRARENALIS, JUNIPERUS COMMUNIS, LAVANDULA ANGUSTIFOLIA, PLATINUM METALLICUM, THUJA OCCIDENTALIS"
Cinnamomum Camphora Whole,,,0B27814T7X,"Camphora|Argentum metallicum, Camphora, Carduus benedictus, Juniperus communis, Lappa major, Robinia pseudoacacia|UNDA 31"
Garlic Oil,,,4WG8U28833,"Beol Cho Long|ATO Tell|menthol, garlic oil"
Glyceryl Stearate Se,,,FCZ5MH785I,"ANUBISMED|Cetearyl Ethylhexanoate, Propylene Glycol, Glyceryl Stearate Se|Anubis Barcelona Regul Oil|HA HYALURONIC"
Cetyl Alcohol,,,936JST6JCN,"ANUBISMED|Cetearyl Ethylhexanoate, Propylene Glycol, Glyceryl Stearate Se|Anubis Barcelona Regul Oil|HA HYALURONIC"
Human Coxsackievirus B5,,,63E6RXM429,"Asclepias Tuberosa, Echinacea Purpurea, Trifolium Pratense, Natrum Muriaticum, Phytolacca Decandra, Euphrasia Officinalis, Lac Vaccinum (NSPC), Thuja Occidentalis, Calcarea Arsenicica, Camphora, Influenzinum, Cytomegalovirus Nosode, Morbillinum, Variolinum, Coxsackie A2 Nosode, Coxsackie A3 Nosode, Coxsackie A4 Nosode, Coxsackie A7 Nosode, Coxsackie B1 Nosode, Coxsackie B3 Nosode, Coxsackie B5 Nosode, Coxsackie A5 Nosode, Adenoviren Nosode, Epstein Barr Virus Nosode, Coxsackie B4 Nosode|Adenoviren Nosode, Asclepias Tuberosa, Calcarea Arsenicica, Camphora, Coxsackie A2 Nosode, Coxsackie A3 Nosode, Coxsackie A4 Nosode, Coxsackie A5 Nosode, Coxsackie A7 Nosode, Coxsackie B1 Nosode, Coxsackie B3 Nosode, Coxsackie B4 Nosode, Coxsackie B5 Nosode, Cytomegalovirus Nosode, Echinacea Purpurea, Epstein-Barr Virus Nosode, Euphrasia Officinalis, Influenzinum, Lac Vaccinum, Morbillinum, Natrum Muriaticum, Phytolacca Decandra, Thuja Occidentalis, Trifolium Pratense, Variolinum|Virex"
Aminobenzoic Acid,,,TL2TJE8QTX,"Stillingia Sylvatica, Zincum Gluconicum, Thiaminum Hydrochloricum, Fragaria Vesca, Nicotinamidum, Rheum (Palmatum), Serotonin (Hydrochloride), 5-Hydroxytryptophan, Betainum Muriaticum, Biotin, Cholinum, Cysteinum, DL-Methionine, L-Alanine, L-Cystine, L-Glutamic Acid, L-Glutamine, L-Lysine, L-Methionine, L-Serine, Para-Aminobenzoic Acid, Potassium Gluconate, Thymus (Suis), Thyroidinum (Suis), Ubidecarenonum, Vitamin D3, Dopamine Hydrochloride, Lithium Bromatum, Squalene, Vaccinium Macrocarpon, Oxytocin,|E.O.L.|B Complex Liquescence|Cholinum (Choline), Inositol (Vitamin B8), Folic Acid (Vitamin B9), Pantothenic Acid (Calcium Pantothenate, Vitamin B5), Thiaminum Hydrochloricum (Vitamin B1), Heart (Bovine), Hepar (Bovine), Methylcobalamin (Vitamin B12), Nicotinamidum (Vitamin B3), PABA (Para Aminobenzoic Acid Vitamin B10), Pyridoxinum Hydrochloricum (Vitamin B6), Biotin (Vitamin B7), Hordeum Vulgare, Riboflavinum (Vitamin B2), Torula Cerevisiae"
Phthalimidoperoxycaproic Acid,,,5OEJ6FAL6C,TeethWhitening Kit|Teeth Whitening Kit
Platycodon Grandiflorus Whole,,,WC73QE9274,"Pulmonary Nodule|1912 Herb Co Vital Air Herb|Honeysuckle, Bellflower, Ginseng"
Lavandin Oil,,,9RES347CKG,10% azelaic acid acne cream|15% azelaic acid acne cream
Madecassoside,,,CQ2F5O6YIY,10% azelaic acid acne cream|15% azelaic acid acne cream
O-Cymen-5-Ol,,,H41B6Q1I9L,10% azelaic acid acne cream|15% azelaic acid acne cream
Capryloyl Glycine,,,8TY5YO42NJ,10% azelaic acid acne cream|15% azelaic acid acne cream
Hydroxyethylpiperazine Ethane Sulfonic Acid,,,RWW266YE9I,10% azelaic acid acne cream|15% azelaic acid acne cream
Butyloctyl Salicylate,,,2EH13UN8D3,Beauty Body Factorie Body Shield SPF
Methyl Aminolevulinate Hydrochloride,,,7S73606O1A,KRX Aesthetics PD-13 Therapy
Hydroxyethyl Cellulose (140 Cps At 5%),,,8136Y38GY5,hydroxyethyl cellulose|Nite|Optase Allegro|Personal Lubricant Lotion
Fenbendazole,,,621BVT9M36,Fenbendazole 222 MG|PREPAKU FENBENDAZOLE Canine Dewormer
Coix Lacryma-Jobi Seed,,,4Q4V6NTZ1F,Gout Relief 3310-S|Gout Relief 3310A Plus|MEDICAGO SATIVA WHOLE CHICORY ROOT
Brucea Javanica Fruit,,,50268139XV,"YEHOYOD WART CORN REMOVER|FAST-ACTING WART REMOVER|Brucea javanica fruit, Cnidium monnieri fruit, Borneol, Camphor(natural)|Brucea javanica fruit, Cnidium monnieri fruit, Borneol, Camphor"
Luliconazole,,,RE91AN4S8G,Luzu
Elagolix Sodium,,,5948VUI423,Orilissa|Elagolix
Capmatinib Hydrochloride,,,C2A374O70X,capmatinib|TABRECTA
Fluorodopa F-18,,,2C598205QX,Fluorodopa F18
Stem Bromelain,,,ZLM4P8929R,"Bruselix Bruising|Vitamin C, Zinc, Arnica Montana Extract, Bromelain, Diosmin, Rutin, Citrus Bioflavonoids, Hesperidin Methyl Chalcone|JBA Joint Revive|Glucosamine Sulfate Potassium Chloride,White Willow Bark Extract,Eggshell Membrane Collagen,Chondroitin Sulfate,Turmeric Root Extract,Bromelain,Soy Lecithin"
Inulin,,,JOS53KRJ01,"JBA Verestor Mega Fiber Caffe Latte|JBA Verestor Mega Fiber Powder|Inulin, Banana Stem Extract, Nattokinase, Panax Ginseng Root Extract, Turmeric Root Extract|Vitamin C,Vitamin E,Inulin,Banana Stem Extract,Nattokinase,Houttuynia Cordata Extract,Rutin,Beta-Carotene"
Rifapentine,,,XJM390A33U,Priftin
Norethindrone,,,,SHAROBEL|DEBLITANE
Everlasting Extract,,,KQV867ADR4,GUNA-VIRUS|aldesleukin - everlasting extract - fomitopsis pinicola fruiting body - interferon gamma-1b - melatonin - metenkefalin - reishi - rice - serotonin - soybean - sus scrofa blood - sus scrofa small intestine mucosa lymph follicle - sus scrofa spleen -|aldesleukin - everlasting extract - fomitopsis pinicola fruiting body - interferon gamma-1b - melatonin - metenkefalin - reishi - serotonin - soybean - sus scrofa blood - sus scrofa small intestine mucosa lymph follicle - sus scrofa spleen -
Brown Rice,,,,"Oryza sativa|Rice, Whole Grain|Food - Plant Source, Rice, Whole Grain|Rice Food"
Spinach,,,,SPINACIA OLERACEA|Spinacia oleracea
Lamb,,,,Ovis aries|OVIS ARIES
Atlantic Salmon,,,,SALMON|SALMO SALAR|Salmon|Salmo salar
Repotrectinib,,,08O3FQ4UNP,Augtyro
Levamlodipine Maleate,,,12WW9T2ITA,levamlodipine|Conjupri
riboflavin 5-phosphate ophthalmic,,,,Photrexa Cross-linking Kit|EPIOXA CROSS-LINKING
Basic Copper Sulfate,,,CUP529P5NS,"Magnesium Sulfate, Copper Sulfate|Magnesium sulfate, Copper sulfate|Cramp911"
Acer Pseudoplatanus Pollen,,,W8RT4P7T0H,"TREE ANTIGEN|Betula Pubescens Bark, Artemisia Vulgaris Pollen, Plantago Lanceolata Pollen, Acer Pseudoplatanus Pollen, Betula Pubescens Bark, Evernia Prunastri Bark, Armaranthus Retroflexus Pollen, Pinus Massoniana Pollen, Tabuliformis Pollen, Ambrosia Artemisifolia Pollen,|ALLERGY NEW ENGLAND MIX|Populus Tristis Pollen, Juglans Nigra Pollen, Acer Negundo Pollen, Alnus Rubra Pollen, Juniperus Virginiana Pollen, Ulmus Rubra Pollen, Acer Pseudoplanus Pollen, Fraxinus Americana Pollen, Carya Tomentosa Pollen, Onion, Arsenic Trioxide, Atropa Belladonna, Activated Charcoal, Euphrasia Officinalis, Lycopodium Clavitum Spore, Sodium Chloride, Strychnos Nux-Vomica Seed, Pulsitilla Vulgaris Whole"
Equus Caballus Hair,,,4F35XG0149,"FelisCatusHair,BosTaurusHair,BosTaurusSkin,GallusGallusFeather,CanisLupusFamiliarisSkin,CanisFamiliarisHair,AnasPlatyrhynchosFeather,AnserAnserFeather,CaviaPorcellusHair,CaviaPorcellusSkin,MesocricetusAuratusHair,MesocricetusAuratusSkin,SusScrofaHair,SusScrofaSkin,EquusCaballusHair,EquusCaballusDander,MusMusculusHair,MusMusculuasSkin,OryctolagusCuniculusSkin,OryctolagusCuniculusHair,OvisAriesWhole,MeleagrisGallopavoFeather,ArsenicTrioxide,BlattaOrientalis,StrychnosNux-VomicaSeed,Phosphorus,Pulsatilla,Sulfur|OHM Allergy Animal Mix|Cat Hair, Cattle, Dog, Guinea Pig, Hamster, Hog, Mouse, Rabbit Hair and Epithelia, Chicken, Duck, Goose Feathers, Horse Hair and Dander, Histaminum.|ANIMAL ANTIGEN"
